author_id,inbound,created_at
115939,True,@hulu_support Getting to the lists of episodes.  It’s not difficult.  Just way more annoying.  Plus you can’t see as many choices on screen at once.
hulu_support,False,@115939 Apologies for the difficulties! That was definitely not our intention. We'll absolutely pass on your feedback to our developers.
115939,True,@hulu_support Thanks
115939,True,@hulu_support   @115940 my wife and I hate the new  interface.    Enjoy the content but getting their is a horrible experience
hulu_support,False,"@115941 Sorry for the delay and trouble, Melanie! So we can get our team on this with you, please call using: https://t.co/LkhXOWWq74."
115941,True,@hulu_support Hi! Someone changed my password (hacked). Asked reset link x 3 over an hour ago - no email. Not in junk. What can I do?
hulu_support,False,"@115942 If browsing from Home, press the option for more details &gt; go to the show page &gt; use the Episodes tab to browse/pick an ep."
115943,True,"@hulu_support @115942 I think we understand HOW it works, it's just frustrating that it USED to be much more user-friendly before this update."
115942,True,@115943 @hulu_support Yep. This
115942,True,@hulu_support It’s not intuitive. Takes me too long to find the episode I want instead of the episode presented to me.
hulu_support,False,"@115942 We're sorry to hear this, Heather! Anything in particular about the new app that you find frustrating? We're here to help."
115942,True,@115944 @115940 Yep. Challenging. Frustrating. Things you don’t need when you’re just trying to watch Bob’s Burgers.
115944,True,@115942 @115940 It's....very challenging.
115942,True,I feel it’s important to remind @115940 that its new interface has made watching what you want to watch nearly impossible. Zero stars.
hulu_support,False,"@115945 We'd hate to see you go! HDMI mirroring isn't supported at this time, but we'll be sure to share the interest in this w/our team"
115945,True,@hulu_support Sounds like generic #yourenotgonnafixit replh
hulu_support,False,"@115945 We can't make any promises about HDMI streaming, but rest assured that we care about your concerns and have shared the feedback."
115945,True,Love @115940 but lost home internet&amp; just learned can’t Mirror Hulu on iPad hdmi adapter. Wanted to get Hulu live. Guess I’ll have to cancel all of Hulu &amp; look at @115946 or something like that 😢 why #Hulu why???
hulu_support,False,"@115947 You'll be glad to know that if you have a Spotify student account, you can get Hulu for free! https://t.co/dxpbd9X6kS. 🎶 💚 📺"
115947,True,@115940 What if you do like @115948 and @115888 and have a student discount
115947,True,@115940 i am a college student why can’t i still use my Mom’s/family account while I’m away at college
GWRHelp,False,@115949 Hi there. Buses depart from the northern interchange at Reading. Phil.
115949,True,@GWRHelp Do u expect people to travel with a compass???
GWRHelp,False,"@115949 Head to the multi-storey car park, outside you will see a sign for rail replacement. Phil."
115949,True,@GWRHelp boarding the 22:45 from pad to swindon. Where in reading do I have to go for the bus?dont usually find staff to help!!!
sprintcare,False,@115950 This is really concerning to us and we would love to help. Can you let us know what issues you are having with your connection. KB
115950,True,@sprintcare If it was concerning I wouldn’t have to be tweeting you so much over the last few years
115950,True,@sprintcare Well if you could fix your fucking potato towers out here in Albuquerque that would be a start. https://t.co/qyDs2dbgQI
sprintcare,False,@115950 Hi there! Service issues huh? Let us take a look into this for you. Shoot us a DM to assist further. -JA
115950,True,@sprintcare Just fix it
115950,True,@115714 fuck you fix my connection
sprintcare,False,@115712 Just click ‘Message’ at the top of your profile. We're always here and eager to assist.
115712,True,@sprintcare I've sent several private messages!!! and no one responds!
sprintcare,False,@115712 Do you have a good contact number where you can be reached?
115712,True,@sprintcare I sent it twice now to apparently noone!
115712,True,@115714 @sprintcare how can I get in touch with someone that matters at Spring Corporate
sprintcare,False,@115712 Do you have a good contact number where you can be reached? Please send through the private link.
sprintcare,False,@115951 Get started here: https://t.co/dYSbRQ3CL0 Conversation will be continued in your secured web browser. -FR
115951,True,@115913 I'm a #TMobile customer getting the runaround from @115714 to unlock ported phones. Now my kids don't have phones 2nite. Help!
sprintcare,False,@115951 Hello please go to the link I will need additional information to work on getting phones unlocked. -FR
sprintcare,False,@115952 Hey we would love to further educate you on our amazing Sprint Flex Lease option. Send us a DM lets chat. -CW
115952,True,"@115714 After those 12 months, if you decided to upgrade what happens to the remaining 6 months if you’re on a 18 mo Flex lease like me?"
115714,True,"Save big our best-selling phones, &amp; get FREE Upgrades to any phone after 12 consecutive on-time payments https://t.co/yvX1tLnLlZ"
sprintcare,False,"@115953 Hey Tayler, having service issues? Shoot us a DM for further assistance! -RW"
115953,True,@115714 you wanna actually turn on your internet towers to work or nah?
Ask_Spectrum,False,@115954 I can look into that for you. Can you please send me your account or phone number directly in a private message? ^AS
115954,True,@115955 I need you idiots to stop sending me to collections. YOU owed ME money. I owe you nothing. Get your shit together.
Ask_Spectrum,False,@115956 I apologize. We're now following you. ^RR
115956,True,"@Ask_Spectrum You don’t follow me so I can’t never mind we’ll call but gotta say @11 was great, jury still out on @12"
Ask_Spectrum,False,@115956 OK. Please send a DM regarding this matter when you can. ^RR
115956,True,@Ask_Spectrum Will be happy to discuss my problem in DM but not thru link you sent
Ask_Spectrum,False,@115956 My apologies for any issues you're currently having. I'd be happy to help anyway we can. Please DM your service p... https://t.co/pcCWPPfuNu
115956,True,"@Ask_Spectrum having trouble with a cable box, can you help?"
Ask_Spectrum,False,"@115718 I apologize. The number provided is not bringing up an account. Can you DM me your full address, please? -JB"
115718,True,I’ll do it LIVE so there is no confusion. Paul Garrison 850.266.3576 https://t.co/5GI1Wh765p
sainsburys,False,"@115957 ...products. By 2020, we'll make sure that our own packaging has been reduced by half compared to 2005. Reid 2/2"
115957,True,@sainsburys what are you doing to reduce the use of single use plastic in the product lines you carry? #reducewaste
ChipotleTweets,False,@115958 True story! Thanks for stopping by – enjoy that burrito. -Becky
115958,True,don’t forget to cop your $3 @Chipotletweets burrito today ✨ https://t.co/Yho0pkQhbI
ChipotleTweets,False,@115959 You look WONDERful! Thanks for stopping by. -Becky
115959,True,Thanks @ChipotleTweets for the $3 burrito bowl! #halloweentreats https://t.co/wjIdjvNvti
ChipotleTweets,False,@115960 That doesn't look right. Please tell us more: https://t.co/Ax7W1Dx3Y9 -Becky
115960,True,@ChipotleTweets nope just laziness.
115960,True,@ChipotleTweets I didn't know my boy ordered half a bowl... #WheresTheRice? https://t.co/Qmqiy3nYIg
ChipotleTweets,False,@115961 The absolute best. What are you going to order? -Becky
115961,True,"@ChipotleTweets We got two burritos, chips and queso. 👍🏼"
ChipotleTweets,False,@115961 Delish! Well played. -Becky
115961,True,Getting that 3 buck burrito from @ChipotleTweets is becoming a tradition on Halloween #thebest
ChipotleTweets,False,@115962 Shout out to you for stopping by! -Becky
115962,True,Shoutout to @ChipotleTweets for doing the $3 deal. 🙏🏼
ChipotleTweets,False,"@115963 Nothing but love for you, my friend. -Becky"
115963,True,nothing but the most respect for @ChipotleTweets and this $3 BOOrito
ChipotleTweets,False,@115964 Creeeeepy. Thanks for stopping by! -Becky
115964,True,🎃Thanks @ChipotleTweets for my $3 burrito bowl 👻 tonight! https://t.co/gHVOXof7SG
ChipotleTweets,False,"@115965 We've turned it off since it's our annual Boorito promo, but it'll be back on tomorrow. -Becky"
115965,True,"@ChipotleTweets cant order online, says ""cannot connect to chipotle supercomputer."" on the app."
ChipotleTweets,False,My food just ghosted… Spooky. https://t.co/sLNSNZPZYh
ChipotleTweets,False,@115966 So true. -Becky
115966,True,Going to @ChipotleTweets expecting a $3 boorito w/o wearing a costume is like going trick or treating w/o a costume &amp; expecting candy. #no
ChipotleTweets,False,@115967 So true! -Becky
115967,True,Halloween isn’t complete unless you get your @ChipotleTweets bowl with guacamole for $3 for wearing a costume! #buzzlightyear #halloween
ChipotleTweets,False,@115968 We dig it! Thanks for stopping by. Happy Halloween!
115968,True,Wore my @79588 hoodie to @ChipotleTweets w/whole family in costume &amp; it scored me my boo-rito bowl for $3 😄🎃 #ScientistForHalloween https://t.co/lqBOtbjAmL
ChipotleTweets,False,"@115969 It was my favorite, too. My apologies for any frustration. -Becky"
115969,True,"@ChipotleTweets I'm not frustrated, just sad. But thanks for the compassion."
